id,register_number,install_location_name,install_address,install_address_detail,install_type_name,install_date,available_time,open_days,use_everyday,everyone_allow,rank,latitude,longitude,updated_at,note
314846,614846,井田こども文化センター,川崎市中原区井田杉山町16-38,事務室,その他の不特定多数が利用する公的施設,2022年04月01日,09:30 - 18:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.56858699011709,139.64123547077176,2025年12月12日 17:47,
315133,615133,下小田中小学校,川崎市中原区下小田中3-35-1,体育館出入口,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.57162560329241,139.640392506044,2025年12月22日 15:05,
358555,658555,株式会社八神製作所　川崎営業所,川崎市中原区下小田中2丁目33-36　オフィス・グランディールⅡ,事務所内,会社・事業所,2021年09月01日,09:00 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,条件付で認める,C,35.5759072,139.6414922,2021年10月29日 14:32,
363084,663084,東日本三菱自動車販売株式会社　元住吉店,川崎市高津区明津10,店舗内,商業施設 (デパート、駅ビル、商店街、コンビニ等),2022年03月31日,10:00 - 18:00 (24時間表記),月曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,False,認める,A,35.5699522,139.6353233,2022年06月16日 13:47,
363649,663649,精研工業株式会社,川崎市高津区子母口945,会社玄関内,会社・事業所,2022年05月12日,08:30 - 17:15 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,条件付で認める,B,35.5687967,139.6288103,2022年07月13日 15:19,
314850,614850,新城こども文化センター,川崎市中原区下新城1-2-4,2階事務室,その他の不特定多数が利用する公的施設,2022年04月01日,09:30 - 18:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.580276017583046,139.63412198430888,2024年12月05日 10:00,
264907,564907,蟹ケ谷保育園,川崎市高津区蟹ケ谷339,玄関,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,07:00 - 20:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,C,35.56774482559626,139.63319420814514,2022年11月21日 14:38,
393093,693093,セブン‐イレブン　川崎子母口店,川崎市高津区子母口393-5,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5746386719,139.6286574978,2025年10月06日 11:08,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
393962,693962,サンドラッグ子母口,川崎市高津区子母口376-1,レジサッカー台付近,その他,2025年11月05日,09:30 - 22:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.57418023,139.6289640299,2025年11月05日 14:05,
122114,422114,新城小学校,川崎市中原区下新城1-15-1,体育館入口,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:20 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.581610700816526,139.63253336547496,2025年12月12日 19:15,
122113,422113,大戸小学校,川崎市中原区下小田中1-4-1,1階職員玄関,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.580767975133874,139.6385083079076,2025年12月12日 19:14,
10245,310245,川崎市総合福祉センター（エポックなかはら）,川崎市中原区上小田中6-22-5,1階事務室,介護、福祉施設,2024年04月01日,08:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5812483,139.6424308,2025年07月10日 11:22,
7684,307684,子母口老人いこいの家,川崎市高津区子母口983,受付,介護、福祉施設,2023年04月01日,09:00 - 16:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.5698328,139.6275797,2024年07月05日 09:26,
376243,676243,社会福祉法人円融会　障害福祉施設ナーシングピア子母口,川崎市高津区子母口373,障害福祉サービス事業所ナーシングピア子母口　1階事務室,介護、福祉施設,2024年01月18日,09:00 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 祝日,False,条件付で認める,A,35.57365288109483,139.62925133860412,2024年01月24日 12:56,
10352,310352,川崎市平和館,川崎市中原区木月住吉町33-1,1階ロビー,その他の不特定多数が利用する公的施設,2019年04月01日,08:30 - 21:30 (24時間表記),火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,False,認める,A,35.5687697,139.6590158,2025年12月09日 14:53,月曜日、第３火曜日（祝休日の場合はその直後の平日）、 年末年始12月29日～1月3日は使用不可。 夜間利用がない場合は、当該AEDの利用終了時間は17時15分。
121975,421975,中原区役所,川崎市中原区小杉町3-245,本館1階守衛室前,その他の不特定多数が利用する公的施設,2024年04月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.576296965683916,139.6558964252472,2024年07月05日 15:26,
393060,693060,セブン‐イレブン　川崎市ノ坪西店,川崎市中原区市ノ坪３６－１,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5730162218,139.657996148,2025年10月06日 10:57,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
393070,693070,セブン‐イレブン　川崎今井仲町店,川崎市中原区今井仲町4-25,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.57696888086385,139.65055346733948,2025年10月06日 10:59,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
200122,500122,中原区役所,川崎市中原区小杉町3-245,別館3階衛生課,その他の不特定多数が利用する公的施設,2021年04月01日,08:30 - 17:15 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.57595664285841,139.65595543384552,2024年12月05日 16:03,
10351,310351,中原市民館,川崎市中原区新丸子東3-1100-12,1階事務室 受付付近,その他の不特定多数が利用する公的施設,2020年04月01日,08:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.574708780127516,139.6604025363922,2025年12月09日 16:33,
50791,350791,下沼部小学校,川崎市中原区下沼部1955,1階職員玄関,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.573117246949344,139.67046264424425,2025年12月12日 18:43,
361896,661896,ナイスシティアリーナ武蔵小杉エアリーコート,川崎市中原区中丸子35-13,エレベーター内,集合住宅 (マンション、団地等),2021年12月11日,08:00 - 17:00 (24時間表記),月曜日 - 火曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,C,35.5707614,139.6639433,2022年05月02日 13:30,
314844,614844,新丸子こども文化センター,川崎市中原区新丸子町691-7,事務室,その他の不特定多数が利用する公的施設,2022年04月01日,09:30 - 18:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.58192953473398,139.66188263282675,2024年12月05日 09:54,
389994,689994,株式会社　早船,川崎市中原区小杉町2-206,工場横、作業員用事務所1F,会社・事業所,2025年06月03日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,B,35.58059014484009,139.65580523014071,2025年05月28日 11:09,
10353,310353,川崎市総合自治会館,川崎市中原区小杉町3-600ｺｽｷﾞｻｰﾄﾞｱｳﾞｪﾆｭｰ4階,事務室前,その他の不特定多数が利用する公的施設,2019年11月01日,09:00 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.57622715599144,139.65848809551446,2025年06月16日 11:34,
380442,680442,中原生活環境事業所,川崎市中原区中丸子155-1,来客用受付カウンター,その他の不特定多数が利用する公的施設,2024年04月01日,08:00 - 16:45 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.5699468316,139.6620174154,2025年07月10日 11:21,
393050,693050,セブン‐イレブン　グランツリー武蔵小杉前店,川崎市中原区新丸子東3-1111-14,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,B,35.5741498481,139.6620396593,2025年10月06日 10:55,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
393053,693053,セブン‐イレブン　川崎新丸子東２丁目店,川崎市中原区新丸子東2-884-1,その他,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5790299479,139.6635514323,2025年10月06日 10:55,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
393047,693047,セブン‐イレブン　川崎中丸子店,川崎市中原区中丸子407-1,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5704888238,139.6698961046,2025年10月06日 10:54,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
350825,650825,ポポロプラント株式会社,川崎市中原区新丸子東2-908-4,本社ビル1階設計室,会社・事業所,2020年10月07日,09:00 - 18:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,C,35.5780290991949,139.6613681316376,2020年10月12日 16:55,
332510,632510,藤原歯科医院,川崎市中原区新丸子東1-779,受付,医療施設 (病院・診療所・医院等),2018年07月30日,09:30 - 19:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 金曜日 - 土曜日,False,認める,D,35.5811906,139.6629956,2018年09月13日 15:41,
34981,334981,教育会館,川崎市中原区下沼部1709-4,受付,その他の不特定多数が利用する公的施設,2025年04月01日,09:00 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.57512764530953,139.66705453106593,2025年07月22日 09:30,
393052,693052,セブン‐イレブン　川崎山王町１丁目店,川崎市中原区上丸子山王町1-865-1,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.578219401,139.6651478407,2025年10月06日 10:55,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
393054,693054,セブン‐イレブン　新丸子店,川崎市中原区丸子通1-636,その他,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.58188154393575,139.66371773938485,2025年10月06日 10:55,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
122009,422009,中原消防署,川崎市中原区新丸子東3-1175-1,1階受付,消防・海保・防衛関係施設,2022年04月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.57467823778898,139.66254680140992,2024年12月05日 16:19,
339480,639480,ベースボール&スポーツクリニック,川崎市中原区小杉町2-228-1 W4,アスレチックルーム奥,医療施設 (病院・診療所・医院等),2019年06月18日,09:00 - 19:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,D,35.577419290930166,139.6552861329019,2019年06月18日 15:33,土曜日は8:00~17:00
393059,693059,セブン‐イレブン　川崎小杉法政通り店,川崎市中原区今井南町8-44,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5724755859,139.6561691623,2025年10月06日 10:56,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
7687,307687,中丸子老人いこいの家,川崎市中原区中丸子382-8,受付,介護、福祉施設,2023年04月01日,09:00 - 16:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.57044582969609,139.66824531747656,2025年12月09日 16:24,
393049,693049,セブン‐イレブン　川崎向河原駅前店,川崎市中原区下沼部1758,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.57301148106912,139.66738167364818,2025年10月06日 10:55,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
393057,693057,セブン‐イレブン　川崎中原今井南町店,川崎市中原区今井南町3-7,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5742738173,139.6539653863,2025年10月06日 10:56,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
393046,693046,セブン‐イレブン　川崎中原市ノ坪店,川崎市中原区市ノ坪381-1,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5680246311,139.6633797201,2025年10月06日 10:49,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
393056,693056,セブン‐イレブン　川崎中原区役所前店,川崎市中原区小杉町3-247-1,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.575456543,139.6557109918,2025年10月06日 10:56,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
134813,434813,中原図書館,川崎市中原区小杉町3-1301,5Fカウンター,公園・文教・娯楽施設 (図書館、テーマパーク、パチンコ店等),2022年04月01日,09:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.57603081590515,139.65929210186005,2024年12月05日 16:37,
365912,665912,ひろ歯科医院,川崎市中原区新丸子東1-829,診療室内窓側,医療施設 (病院・診療所・医院等),2022年11月12日,09:00 - 18:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 金曜日 - 土曜日,False,認める,A,35.5799343533,139.662886556,2022年11月15日 18:19,
122119,422119,今井中学校,川崎市中原区今井仲町7-1,１階体育館入口,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.57552198744531,139.65070163074415,2025年12月22日 15:26,
352155,652155,小杉小学校,川崎市中原区小杉町2-295-1,アリーナ棟外壁（階段下）,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.5805822,139.65666,2025年12月22日 15:07,
121986,421986,中原休日急患診療所,川崎市中原区小杉町3-26-7 医師会館内,2階診療所スペース,医療施設 (病院・診療所・医院等),2018年04月01日,09:00 - 16:00 (24時間表記),日曜日 - 祝日,False,認める,A,35.575952497838735,139.65476834173387,2024年02月29日 16:14,
347775,647775,株式会社ミカセ,川崎市中原区中丸子267番地3,株式会社ミカセ事務所内,会社・事業所,2020年06月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,C,35.5692617,139.6673153,2020年06月03日 10:55,
359615,659615,小杉こども文化センター,川崎市中原区小杉町3-600コスギサードアベニュー３階,事務室,その他の不特定多数が利用する公的施設,2022年04月01日,09:30 - 18:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.57633187050735,139.6581978186042,2024年12月05日 10:25,
369607,669607,babyhome,川崎市中原区新丸子東1-781-2,１階階段前,学校・保育施設 (小中学校、高校、大学、各種学校等),2023年05月25日,07:00 - 20:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,B,35.580707942243826,139.66312766075137,2023年05月31日 13:30,
7686,307686,丸子多摩川老人いこいの家,川崎市中原区丸子通1-639-3,受付,介護、福祉施設,2023年04月01日,09:00 - 16:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.58208223248508,139.66326175735486,2025年12月10日 15:42,
393051,693051,セブン‐イレブン　川崎武蔵小杉駅前店,川崎市中原区新丸子東3-1200,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.57632314429684,139.6609550861489,2025年10月06日 10:55,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
338687,638687,三井のリハウス武蔵小杉センター,川崎市中原区新丸子東3-1302,ららテラス武蔵小杉4階　受付カウンター,会社・事業所,2019年01月10日,09:30 - 18:00 (24時間表記),月曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,False,条件付で認める,D,35.57511019263735,139.65987145900726,2019年05月12日 11:09,GW、夏期、年末年始の長期休みあり
50797,350797,上丸子小学校,川崎市中原区上丸子八幡町815,職員室外壁,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.57945744853853,139.66465276505915,2025年12月12日 18:47,
314845,614845,住吉こども文化センター,川崎市中原区木月祗園町17-6,事務室,その他の不特定多数が利用する公的施設,2022年04月01日,09:30 - 18:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.56906261280043,139.65290307998657,2024年12月05日 09:54,
50794,350794,東住吉小学校,川崎市中原区木月住吉町1-11,1階正面玄関,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.56940357586516,139.65804680610742,2025年12月12日 18:45,
3415,303415,福祉パルなかはら,川崎市中原区今井上町1-34　和田ビル1階,事務室,介護、福祉施設,2022年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日,False,認める,A,35.57692546827862,139.6534684360813,2024年12月04日 09:16,火・木曜は21時00分
314982,614982,武蔵小杉駅周辺自転車等駐車場第5施設,川崎市中原区新丸子東3丁目 地下,管理室横,その他の不特定多数が利用する公的施設,2020年06月01日,04:30 - 01:30 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.575790844034984,139.6602094173431,2025年12月12日 17:54,
364790,664790,日本カストディ銀行,川崎市中原区小杉町１－４０３,武蔵小杉タワープレイス２０階～２３階エレベータホール,会社・事業所,2022年09月06日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,B,35.577634681922945,139.65813767903458,2022年09月08日 14:08,
331670,631670,川崎市コンベンションホール,川崎市中原区小杉町2-276-1,2階事務所,公園・文教・娯楽施設 (図書館、テーマパーク、パチンコ店等),2024年01月01日,09:00 - 22:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5774749950684,139.65716236143552,2025年06月17日 15:01,
356312,656312,中原区保育・子育て総合支援センター,川崎市中原区小杉陣屋町２－３－１,1階事務室前,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,07:00 - 20:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,C,35.58257086333196,139.65578902056984,2022年11月21日 14:21,
355203,655203,松島歯科クリニック,川崎市中原区新丸子東1-833-2 エスタシオンエステ101,松島歯科クリニック　受付ドリンクサーバー上,医療施設 (病院・診療所・医院等),2021年04月15日,09:00 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認めない,C,35.5794797,139.6622431,2021年05月06日 11:49,
387244,687244,株式会社光陽電業社,川崎市中原区新丸子東2-905-2,株式会社光陽電業社3階事務所内,会社・事業所,2025年02月06日,08:00 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.5781032703225,139.6617114543915,2025年02月20日 09:44,職員が在社中は、使用可能です。
262527,562527,白鳥中学校,川崎市麻生区白鳥1-5-1,2階職員玄関外,学校・保育施設 (小中学校、高校、大学、各種学校等),2025年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.601306297985,139.4859458150313,2025年07月22日 08:58,
34991,334991,片平小学校,川崎市麻生区片平5-28-1,1階職員玄関,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.596800536164544,139.49294927722804,2025年12月12日 18:22,
34988,334988,柿生小学校,川崎市麻生区片平3-3-1,体育館出入口,学校・保育施設 (小中学校、高校、大学、各種学校等),2019年12月01日,08:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,D,35.59123326970912,139.49561930907294,2023年11月17日 10:13,
391149,691149,片平公園,川崎市麻生区片平5丁目27－1,トイレ横,公園・文教・娯楽施設 (図書館、テーマパーク、パチンコ店等),2025年04月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.59840612374837,139.49266255564964,2025年12月12日 18:06,
231610,531610,北部地域療育センター,川崎市麻生区片平5-26-1,1階職員室受付カウンター,介護、福祉施設,2020年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.597468309915044,139.49224412441254,2025年12月09日 16:26,
7717,307717,片平老人いこいの家,川崎市麻生区片平5-25-1,受付,介護、福祉施設,2023年04月01日,09:00 - 16:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.5976147,139.4916261,2024年07月05日 10:22,
10317,310317,柿生学園,川崎市麻生区五力田2-20-10,事務室,介護、福祉施設,2024年04月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.6006644,139.4893375,2024年07月05日 11:40,
69653,369653,柿生小学校,川崎市麻生区片平3-3-1,職員室校庭側出入口,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.591229300009026,139.4956095456291,2025年12月12日 18:48,
393194,693194,セブン‐イレブン　川崎片平７丁目店,川崎市麻生区片平7-6-6,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5986482747,139.4864344618,2025年10月06日 11:31,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
184862,484862,百合ヶ丘自治会館,川崎市麻生区東百合丘４−３６−６　キャッスル百合ヶ丘２Ｆ,自治会館玄関,その他,2020年01月12日,09:00 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,C,35.5986489,139.5203267,2020年01月25日 17:35,
360174,660174,川崎西税務署,川崎市麻生区上麻生1丁目3番14号　川崎西合同庁舎,施設内,その他の不特定多数が利用する公的施設,2021年09月30日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,C,35.6023453,139.509855,2022年01月26日 11:57,
7715,307715,麻生老人いこいの家,川崎市麻生区上麻生4-32-2,受付,介護、福祉施設,2023年04月01日,09:00 - 16:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.5950042,139.5037947,2024年07月05日 10:27,
17676,317676,麻生市民交流館やまゆり,川崎市麻生区上麻生1-11-5,1階受付,その他の不特定多数が利用する公的施設,2020年04月01日,09:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,C,35.60126311676221,139.50859487056732,2022年11月24日 10:24,
122054,422054,麻生中学校,川崎市麻生区上麻生4-39-1,１階体育館側出入り口,学校・保育施設 (小中学校、高校、大学、各種学校等),2025年05月01日,08:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.59606771903519,139.50347962949309,2025年07月22日 08:16,
331668,631668,百合丘老人いこいの家,川崎市麻生区百合丘2-8-2,受付,介護、福祉施設,2023年04月01日,09:00 - 16:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.6028981,139.51556,2024年07月05日 11:06,
122051,422051,南百合丘小学校,川崎市麻生区王禅寺西1-26-1,西昇降口,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.59953824663833,139.51309658285027,2025年12月12日 18:51,
